MMM US,,,,,
2017:Q4,1/25/2018,23:00,#N/A N/A,#N/A N/A,2.021
2017:Q3,10/24/2017,7:30,2.33,2.3323,2.205
2017:Q2,7/25/2017,7:30,2.091,2.58,2.59
2017:Q1,4/25/2017,7:30,2.1632,2.1618,2.068
2016:Q4,1/24/2017,7:30,1.898,1.88,1.871
2016:Q3,10/25/2016,7:30,2.1426,2.15,2.139
2016:Q2,7/26/2016,7:30,2.0926,2.08,2.063
2016:Q1,4/26/2016,7:30,1.8924,1.9521,1.924
2015:Q4,1/26/2016,7:30,1.8007,1.8004,1.75
2015:Q3,10/22/2015,7:30,2.05,2.05,1.998
2015:Q2,7/23/2015,7:30,2.02,2.02,1.995
2015:Q1,4/23/2015,7:30,1.85,1.85,1.925
2014:Q4,1/27/2015,7:30,1.81,1.81,1.796
2014:Q3,10/23/2014,7:30,1.98,1.98,1.961
2014:Q2,7/24/2014,7:30,1.91,1.91,1.908
2014:Q1,4/24/2014,7:30,1.79,1.79,1.796
2013:Q4,1/30/2014,7:30,1.62,1.62,1.615
2013:Q3,10/24/2013,7:30,1.78,1.78,1.754
2013:Q2,7/25/2013,7:30,1.71,1.71,1.705
2013:Q1,4/25/2013,7:30,1.61,1.61,1.652
2012:Q4,1/24/2013,7:30,1.45,1.41,1.409
2012:Q3,10/23/2012,7:30,1.65,1.65,1.65
2012:Q2,7/26/2012,7:30,1.66,1.66,1.653
2012:Q1,4/24/2012,7:30,1.63,1.6333,1.486
2011:Q4,1/26/2012,7:30,1.35,1.35,1.305
2011:Q3,10/25/2011,7:30,1.52,1.52,1.609
2011:Q2,7/26/2011,7:30,1.6,1.6,1.592
2011:Q1,4/26/2011,7:30,1.49,1.49,1.435
2010:Q4,1/25/2011,7:30,1.28,1.28,1.268
2010:Q3,10/28/2010,7:30,1.53,1.53,1.512
2010:Q2,7/22/2010,7:30,1.54,1.54,1.474
2010:Q1,4/27/2010,7:30,1.4061,1.4,1.212
2009:Q4,1/28/2010,7:30,1.3,1.3,1.211
2009:Q3,10/22/2009,7:30,1.3697,1.37,1.185
2009:Q2,7/23/2009,7:30,1.2177,1.2,0.936
2009:Q1,4/24/2009,7:30,0.8047,0.81,0.853
2008:Q4,1/29/2009,7:30,0.97,0.97,0.934
2008:Q3,10/21/2008,7:30,1.42,1.42,1.385
2008:Q2,7/24/2008,7:30,1.39,1.39,1.355
2008:Q1,4/24/2008,7:31,1.38,1.38,1.35
2007:Q4,1/29/2008,7:30,1.19,1.19,1.17
2007:Q3,10/19/2007,7:30,1.29,1.29,1.285
2007:Q2,7/26/2007,7:30,1.23,1.23,1.192
2007:Q1,4/26/2007,7:41,1.28,1.28,1.138
2006:Q4,1/30/2007,6:23,1.1,1.1,1.14
2006:Q3,10/20/2006,7:33,1.17,1.17,1.124
2006:Q2,7/25/2006,7:38,1.05,1.05,1.1
2006:Q1,4/21/2006,7:30,1.17,1.17,1.14
2005:Q4,1/24/2006,7:30,1.02,1.04,1.037
2005:Q3,10/18/2005,7:30,1.1,1.1,1.078
2005:Q2,7/18/2005,7:30,1.06,1.09,1.088
2005:Q1,4/18/2005,7:32,0.97,1.03,1.014
2004:Q4,1/18/2005,7:33,0.91,0.91,0.907
2004:Q3,10/18/2004,7:30,0.97,0.97,0.977
2004:Q2,7/19/2004,7:30,0.97,0.97,0.963
2004:Q1,4/19/2004,7:31,0.9,0.9,0.874
2003:Q4,1/20/2004,7:29,0.77,0.77,0.769
2003:Q3,10/20/2003,7:31,0.83,0.83,0.795
2003:Q2,7/21/2003,7:29,1.56,1.56,0.755
2003:Q1,4/21/2003,7:30,1.42,1.42,0.686
2002:Q4,1/21/2003,7:32,1.29,1.29,0.64
2002:Q3,10/21/2002,7:31,1.38,1.38,0.684
2002:Q2,7/22/2002,7:35,1.36,1.36,0.668
2002:Q1,4/22/2002,7:01,1.23,1.23,0.596
2001:Q4,1/18/2002,7:30,0.98,0.98,0.49
2001:Q3,10/22/2001,8:13,1.1,1.1,0.546
2001:Q2,7/23/2001,7:56,1.12,1.12,0.557
2001:Q1,4/23/2001,7:59,1.16,1.16,0.578
2000:Q4,1/24/2001,10:00,1.12,1.12,0.576
2000:Q3,10/23/2000,7:30,1.25,1.25,0.621
2000:Q2,7/26/2000,7:47,1.18,1.18,0.581
2000:Q1,4/25/2000,7:33,1.13,1.13,0.544
1999:Q4,1/27/2000,10:46,1.1,1.1,0.508
1999:Q3,10/25/1999,6:45,1.14,1.14,0.528
1999:Q2,7/29/1999,8:00,1.03,1.03,0.499
1999:Q1,4/30/1999,8:00,0.95,0.95,0.457
1998:Q4,1/25/1999,#N/A N/A,0.86,0.86,0.401
1997:Q4,1/27/1998,#N/A N/A,0.89,0.89,0.453
1997:Q3,10/22/1997,#N/A N/A,1.03,1.03,0.52
1996:Q4,1/28/1997,#N/A N/A,0.89,0.9,0.445
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
ABT US,,,,,
2017:Q4,1/24/2018,7:30,#N/A N/A,#N/A N/A,0.732
2017:Q3,10/18/2017,7:45,0.436,0.66,0.653
2017:Q2,7/20/2017,7:45,0.4404,0.62,0.605
2017:Q1,4/19/2017,7:45,0.5583,0.48,0.43
2016:Q4,1/25/2017,7:45,0.6082,0.65,0.646
2016:Q3,10/19/2016,7:45,0.1881,0.59,0.581
2016:Q2,7/20/2016,7:45,0.4612,0.55,0.533
2016:Q1,4/20/2016,7:45,0.0083,0.41,0.393
2015:Q4,1/28/2016,7:31,0.528,0.62,0.609
2015:Q3,10/21/2015,7:45,0.4859,0.54,0.534
2015:Q2,7/22/2015,7:45,0.5112,0.52,0.503
2015:Q1,4/22/2015,7:45,0.3835,0.47,0.419
2014:Q4,1/29/2015,7:45,0.514,0.71,0.686
2014:Q3,10/22/2014,7:31,0.4317,0.62,0.598
2014:Q2,7/16/2014,7:45,0.3336,0.54,0.509
2014:Q1,4/16/2014,7:45,0.1064,0.41,0.357
2013:Q4,1/22/2014,7:44,0.3825,0.58,0.582
2013:Q3,10/16/2013,7:44,0.3214,0.55,0.514
2013:Q2,7/17/2013,7:44,0.3491,0.46,0.44
2013:Q1,4/17/2013,7:44,0.316,0.42,0.412
2012:Q4,1/23/2013,7:46,0.3253,1.51,1.496
2012:Q3,10/17/2012,7:44,0.1728,1.3,1.282
2012:Q2,7/18/2012,7:44,0.2625,1.23,1.217
2012:Q1,4/18/2012,7:44,0.2259,1.03,0.998
2011:Q4,1/25/2012,7:47,1.4487,1.45,1.436
2011:Q3,10/19/2011,7:41,1.1764,1.18,1.171
2011:Q2,7/20/2011,7:36,1.1288,1.12,1.111
2011:Q1,4/20/2011,7:24,0.9061,0.91,0.903
2010:Q4,1/26/2011,7:44,1.2953,1.3,1.291
2010:Q3,10/20/2010,7:44,1.0468,1.05,1.042
2010:Q2,7/21/2010,7:44,0.985,1.01,0.998
2010:Q1,4/21/2010,7:42,0.8091,0.84,0.803
2009:Q4,1/27/2010,7:46,1.1524,1.18,1.171
2009:Q3,10/14/2009,7:47,0.9171,0.92,0.896
2009:Q2,7/15/2009,7:48,0.8952,0.89,0.887
2009:Q1,4/15/2009,7:17,0.7292,0.73,0.704
2008:Q4,1/21/2009,7:32,1.06,1.06,1.061
2008:Q3,10/15/2008,7:24,0.7,0.79,0.776
2008:Q2,7/16/2008,7:34,0.84,0.84,0.786
2008:Q1,4/16/2008,7:42,0.63,0.63,0.623
2007:Q4,1/23/2008,7:42,0.8739,0.93,0.914
2007:Q3,10/17/2007,7:42,0.67,0.67,0.666
2007:Q2,7/18/2007,7:24,0.63,0.69,0.678
2007:Q1,4/18/2007,7:48,0.57,0.53,0.535
2006:Q4,1/24/2007,7:39,0.75,0.75,0.744
2006:Q3,10/18/2006,8:45,0.58,0.58,0.58
2006:Q2,7/19/2006,Bef-mkt,0.62,0.62,0.576
2006:Q1,4/19/2006,Bef-mkt,0.56,0.57,0.579
2005:Q4,1/25/2006,Bef-mkt,0.76,0.76,0.758
2005:Q3,10/19/2005,Bef-mkt,0.58,0.58,0.583
2005:Q2,7/13/2005,Bef-mkt,0.58,0.58,0.572
2005:Q1,4/12/2005,7:00,0.58,0.58,0.585
2004:Q4,1/18/2005,Bef-mkt,0.67,0.67,0.668
2004:Q3,10/14/2004,7:15,0.51,0.53,0.527
2004:Q2,7/9/2004,7:15,0.4,0.54,0.54
2004:Q1,4/8/2004,Bef-mkt,0.52,0.53,0.563
2003:Q4,1/16/2004,Bef-mkt,0.65,0.62,0.647
2003:Q3,10/9/2003,Bef-mkt,0.44,0.48,0.533
2003:Q2,7/10/2003,#N/A N/A,0.52,0.16,0.519
2003:Q1,4/9/2003,Bef-mkt,0.51,0.47,0.508
2002:Q4,1/16/2003,Bef-mkt,0.55,0.55,0.558
2002:Q3,10/9/2002,Bef-mkt,0.46,0.48,0.481
2002:Q2,7/11/2002,Bef-mkt,0.38,0.49,0.495
2002:Q1,4/9/2002,Bef-mkt,0.54,0.54,0.539
2001:Q4,1/16/2002,#N/A N/A,0.52,0.52,0.52
2001:Q3,10/10/2001,#N/A N/A,0.4,0.44,0.44
2001:Q2,7/12/2001,Bef-mkt,0.34,0.45,0.451
2001:Q1,4/12/2001,#N/A N/A,0.47,0.47,0.471
2000:Q4,1/16/2001,#N/A N/A,0.48,0.48,0.479
2000:Q3,10/10/2000,#N/A N/A,0.42,0.42,0.419
2000:Q2,7/12/2000,Bef-mkt,0.44,0.4,0.438
2000:Q1,4/11/2000,#N/A N/A,0.42,0.44,0.441
1999:Q4,1/18/2000,#N/A N/A,0.43,0.43,0.432
1999:Q3,10/8/1999,#N/A N/A,0.3,0.3,0.381
1999:Q2,7/9/1999,Bef-mkt,0.41,0.42,0.42
1999:Q1,4/8/1999,#N/A N/A,0.43,0.43,0.423
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
ABBV US,,,,,
2017:Q3,10/27/2017,7:40,1.2851,1.41,1.385
2017:Q2,7/28/2017,7:42,1.2975,1.42,1.399
2017:Q1,4/27/2017,7:38,1.1511,1.28,1.262
2016:Q4,1/27/2017,7:48,1.0869,1.2,1.197
2016:Q3,10/28/2016,7:43,1.109,1.21,1.204
2016:Q2,7/29/2016,7:38,1.1412,1.26,1.2
2016:Q1,4/28/2016,7:21,1.0389,1.15,1.141
2015:Q4,1/29/2016,7:54,1.059,1.13,1.121
2015:Q3,10/30/2015,6:55,1.0801,1.13,1.081
2015:Q2,7/24/2015,7:53,1.0407,1.08,1.061
2015:Q1,4/23/2015,7:48,0.9092,0.94,0.851
2014:Q4,1/30/2015,7:47,0.9102,0.89,0.856
2014:Q3,10/31/2014,7:49,0.8522,0.89,0.773
2014:Q2,7/25/2014,7:47,0.7565,0.82,0.759
2014:Q1,4/25/2014,7:54,0.6659,0.71,0.68
2013:Q4,1/31/2014,7:47,0.7752,0.82,0.823
2013:Q3,10/25/2013,7:54,0.7651,0.82,0.776
2013:Q2,7/26/2013,7:53,0.7551,0.82,0.785
2013:Q1,4/26/2013,7:51,0.6181,0.68,0.666
2012:Q4,3/15/2013,#N/A N/A,0.9873,#N/A N/A,#N/A N/A
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
ACN US,,,,,
2018:Q1,12/21/2017,6:29,1.79,1.79,1.667
2017:Q4,9/28/2017,6:59,1.4762,1.4125,1.463
2017:Q3,6/22/2017,6:59,1.5148,1.52,1.522
2017:Q2,3/23/2017,6:59,1.3421,1.33,1.299
2017:Q1,12/21/2016,6:59,1.58,1.58,1.496
2016:Q4,9/29/2016,6:59,1.3051,1.31,1.3
2016:Q3,6/23/2016,6:59,1.41,1.41,1.41
2016:Q2,3/24/2016,6:59,1.3267,1.34,1.184
2016:Q1,12/17/2015,6:59,1.28,1.2788,1.317
2015:Q4,9/24/2015,6:59,1.15,1.1522,1.12
2015:Q3,6/25/2015,7:01,1.2977,1.3,1.229
2015:Q2,3/26/2015,7:01,1.08,1.08,1.072
2015:Q1,12/18/2014,7:01,1.29,1.29,1.199
2014:Q4,9/24/2014,7:01,1.08,1.08,1.101
2014:Q3,6/26/2014,7:01,1.26,1.26,1.21
2014:Q2,3/27/2014,7:01,1.03,1.03,1.036
2014:Q1,12/19/2013,7:00,1.1332,1.12,1.092
2013:Q4,9/26/2013,16:01,1.0104,1.01,1.006
2013:Q3,6/27/2013,16:01,1.1405,1.14,1.134
2013:Q2,3/28/2013,7:30,0.977,1,0.974
2013:Q1,12/19/2012,16:01,1.0604,1.06,1.045
2012:Q4,9/27/2012,16:01,0.8812,0.88,0.878
2012:Q3,6/28/2012,16:01,1.0304,1.03,0.993
2012:Q2,3/22/2012,16:01,0.9703,0.97,0.86
2012:Q1,12/15/2011,16:05,0.9604,0.96,0.94
2011:Q4,9/27/2011,16:00,0.9105,0.91,0.896
2011:Q3,6/23/2011,16:00,0.9958,0.93,0.896
2011:Q2,3/24/2011,16:01,0.7511,0.75,0.714
2011:Q1,12/16/2010,16:00,0.8103,0.81,0.756
2010:Q4,9/30/2010,16:00,0.6601,0.66,0.636
2010:Q3,6/24/2010,16:00,0.7328,0.73,0.695
2010:Q2,3/25/2010,16:00,0.6025,0.6,0.613
2010:Q1,12/17/2009,16:00,0.6727,0.67,0.653
2009:Q4,10/1/2009,16:00,0.6034,0.63,0.612
2009:Q3,6/25/2009,16:00,0.6828,0.68,0.666
2009:Q2,3/26/2009,16:00,0.6193,0.61,0.614
2009:Q1,12/18/2008,16:01,0.7425,0.74,0.679
2008:Q4,9/25/2008,16:00,0.67,0.67,0.667
2008:Q3,6/26/2008,16:00,0.74,0.74,0.694
2008:Q2,3/27/2008,16:00,0.65,0.64,0.564
2008:Q1,12/19/2007,#N/A N/A,0.6,0.6,0.557
2007:Q4,9/27/2007,16:00,0.5,0.5,0.479
2007:Q3,6/28/2007,Aft-mkt,0.54,0.54,0.546
2007:Q2,3/27/2007,#N/A N/A,0.45,0.455,0.42
2007:Q1,12/20/2006,16:00,0.46,0.46,0.415
2006:Q4,9/28/2006,Bef-mkt,0.39,0.39,0.407
2006:Q3,6/29/2006,#N/A N/A,0.5,0.5,0.457
2006:Q2,3/28/2006,#N/A N/A,0.37,0.37,0.352
2006:Q1,1/5/2006,Bef-mkt,0.3627,0.3627,0.342
2005:Q4,10/6/2005,#N/A N/A,0.382,0.382,0.359
2005:Q3,7/7/2005,Aft-mkt,0.46,0.46,0.43
2005:Q2,4/7/2005,Aft-mkt,0.33,0.33,0.321
2005:Q1,1/6/2005,Aft-mkt,0.31,0.31,0.308
2004:Q4,10/13/2004,6:00,0.3,0.31,0.286
2004:Q3,7/7/2004,6:00,0.37,0.37,0.363
2004:Q2,3/30/2004,Bef-mkt,0.29,0.29,0.268
2004:Q1,1/13/2004,Bef-mkt,0.28,0.28,0.279
2003:Q4,10/9/2003,#N/A N/A,0.25,0.25,0.247
2003:Q3,7/15/2003,Bef-mkt,0.28,0.28,0.248
2003:Q2,4/14/2003,Bef-mkt,0.233,0.233,0.239
2003:Q1,1/9/2003,Bef-mkt,0.27,0.27,0.256
2002:Q4,10/10/2002,Bef-mkt,0.16,0.16,0.16
2002:Q3,7/12/2002,#N/A N/A,0.27,0.27,0.263
2002:Q2,4/11/2002,Bef-mkt,0.23,0.23,0.218
2002:Q1,1/9/2002,#N/A N/A,0.25,0.25,0.243
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
ATVI US,,,,,
2017:Q3,11/2/2017,16:05,0.2519,0.6,0.495
2017:Q2,8/3/2017,16:05,0.3343,0.43,0.304
2017:Q1,5/4/2017,16:03,0.5819,0.31,0.211
2016:Q4,2/9/2017,16:10,0.4127,0.92,0.728
2016:Q3,11/3/2016,16:05,0.2777,0.52,0.422
2016:Q2,8/4/2016,16:05,0.2044,0.54,0.426
2016:Q1,5/5/2016,16:05,0.3496,0.23,0.123
2015:Q4,2/11/2016,16:19,0.2149,0.83,0.857
2015:Q3,11/2/2015,22:31,0.1716,0.21,0.154
2015:Q2,8/4/2015,16:05,0.2271,0.13,0.08
2015:Q1,5/6/2015,16:05,0.53,0.16,0.069
2014:Q4,2/5/2015,16:13,0.49,0.94,0.882
2014:Q3,11/4/2014,16:06,0.0348,0.23,0.126
2014:Q2,8/5/2014,16:10,0.28,0.06,0.019
2014:Q1,5/6/2014,16:07,0.4,0.19,0.098
2013:Q4,2/6/2014,16:04,0.2385,0.79,0.73
2013:Q3,11/6/2013,16:05,0.0838,0.08,0.035
2013:Q2,8/1/2013,16:05,0.28,0.08,0.08
2013:Q1,5/8/2013,16:05,0.4151,0.17,0.109
2012:Q4,2/7/2013,16:05,0.31,0.78,0.719
2012:Q3,11/7/2012,16:05,0.2,0.15,0.082
2012:Q2,8/2/2012,16:05,0.16,0.2,0.117
2012:Q1,5/9/2012,16:05,0.3312,0.06,0.036
2011:Q4,2/9/2012,16:15,0.093,0.62,0.559
2011:Q3,11/8/2011,16:05,0.1298,0.07,0.024
2011:Q2,8/3/2011,16:05,0.291,0.1,0.052
2011:Q1,5/9/2011,16:05,0.4318,0.13,0.077
2010:Q4,2/9/2011,16:15,-0.0347,0.53,0.509
2010:Q3,11/4/2010,16:05,0.04,0.12,0.088
2010:Q2,8/5/2010,16:06,0.1705,0.06,0.055
2010:Q1,5/6/2010,16:10,0.3093,0.09,0.036
2009:Q4,2/10/2010,16:15,-0.0353,0.49,0.44
2009:Q3,11/5/2009,16:14,0.0133,0.04,0.04
2009:Q2,8/5/2009,16:02,0.1598,0.08,0.069
2009:Q1,5/7/2009,16:05,0.1547,0.08,0.043
2008:Q4,2/11/2009,16:50,0.05,0.17,0.292
2008:Q3,11/5/2008,#N/A N/A,0.06,0.07,0.043
2008:Q2,7/31/2008,#N/A N/A,0.18,0.115,0.098
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
AYI US,,,,,
2018:Q1,1/9/2018,8:50,1.7046,1.94,2.078
2017:Q4,10/4/2017,8:25,2.3333,2.55,2.435
2017:Q3,6/29/2017,8:34,1.907,2.15,2.038
2017:Q2,4/4/2017,8:34,1.5315,1.77,1.834
2017:Q1,1/9/2017,8:30,1.7951,2,2.165
2016:Q4,10/5/2016,8:05,2.045,2.21,2.39
2016:Q3,6/29/2016,8:30,1.8507,2.06,2.029
2016:Q2,4/6/2016,8:00,1.6135,1.8,1.568
2016:Q1,1/8/2016,8:50,1.6021,1.77,1.578
2015:Q4,10/7/2015,8:35,1.6274,1.63,1.621
2015:Q3,7/1/2015,8:41,1.3655,1.37,1.341
2015:Q2,4/1/2015,8:43,1.0766,1.08,1.054
2015:Q1,1/9/2015,8:30,1.3155,1.32,1.135
2014:Q4,10/1/2014,9:01,1.26,1.26,1.219
2014:Q3,7/1/2014,8:56,0.9984,1,1.124
2014:Q2,4/2/2014,9:15,0.7477,0.75,0.834
2014:Q1,1/9/2014,8:47,0.9577,0.96,0.847
2013:Q4,10/1/2013,8:52,1.0347,1.04,1.016
2013:Q3,7/2/2013,8:36,0.9953,0.97,0.892
2013:Q2,4/3/2013,8:25,0.6171,0.62,0.625
2013:Q1,1/8/2013,8:32,0.6927,0.69,0.826
2012:Q4,10/2/2012,8:59,0.8694,0.88,0.931
2012:Q3,7/2/2012,8:34,0.8186,0.82,0.791
2012:Q2,4/4/2012,8:35,0.5674,0.57,0.619
2012:Q1,1/9/2012,8:42,0.7408,0.74,0.654
2011:Q4,10/5/2011,8:19,0.79,0.79,0.787
2011:Q3,6/29/2011,#N/A N/A,0.62,0.62,0.634
2011:Q2,3/30/2011,9:02,0.45,0.45,0.5
2011:Q1,1/10/2011,8:30,0.56,0.56,0.574
2010:Q4,10/6/2010,8:11,0.6686,0.67,0.584
2010:Q3,6/30/2010,8:50,0.4754,0.48,0.556
2010:Q2,3/31/2010,9:08,0.3979,0.4,0.365
2010:Q1,1/6/2010,8:41,0.5315,0.53,0.498
2009:Q4,10/7/2009,8:15,0.6615,0.68,0.574
2009:Q3,7/2/2009,8:54,0.52,0.54,0.573
2009:Q2,4/2/2009,8:29,0.4111,0.42,0.54
2009:Q1,1/6/2009,8:48,0.8238,0.82,0.758
2008:Q4,10/7/2008,8:09,1.02,1.02,1.075
2008:Q3,7/2/2008,8:00,1.01,1.01,0.98
2008:Q2,4/3/2008,8:42,0.82,0.82,0.677
2008:Q1,1/8/2008,8:34,0.93,0.93,0.82
2007:Q4,10/4/2007,Bef-mkt,0.99,1.18,1.183
2007:Q3,7/10/2007,Bef-mkt,0.78,0.89,0.878
2007:Q2,4/4/2007,#N/A N/A,0.5,0.62,0.496
2007:Q1,1/4/2007,Bef-mkt,0.68,0.77,0.64
2006:Q4,10/5/2006,10:00,0.93,0.93,0.84
2006:Q3,7/6/2006,#N/A N/A,0.63,0.63,0.575
2006:Q2,4/5/2006,#N/A N/A,0.37,0.37,0.357
2006:Q1,1/4/2006,#N/A N/A,0.48,0.48,0.45
2005:Q4,10/5/2005,#N/A N/A,0.68,0.68,0.67
2005:Q3,7/6/2005,Aft-mkt,0.45,0.45,0.5
2005:Q2,4/4/2005,#N/A N/A,0.06,0.06,-0.02
2005:Q1,1/6/2005,#N/A N/A,0.3,0.3,0.3
2004:Q4,10/5/2004,8:30,0.63,0.62,0.54
2004:Q3,7/6/2004,8:45,0.42,0.42,0.44
2004:Q2,4/6/2004,#N/A N/A,0.22,0.22,0.16
2004:Q1,12/18/2003,#N/A N/A,0.3,0.3,0.25
2003:Q4,10/2/2003,#N/A N/A,0.5,0.5,0.39
2003:Q3,6/24/2003,#N/A N/A,0.37,0.37,0.37
2003:Q2,3/25/2003,#N/A N/A,0.19,0.19,0.23
2003:Q1,12/18/2002,#N/A N/A,0.25,0.25,0.22
2002:Q4,10/3/2002,#N/A N/A,0.32,0.32,0.255
2002:Q3,6/25/2002,#N/A N/A,0.35,0.35,0.29
2002:Q2,3/27/2002,Bef-mkt,0.26,0.26,0.19
2002:Q1,12/19/2001,#N/A N/A,0.28,0.28,#N/A N/A
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
