Quarter,Date,Time,Unknown,EPS,Est EPS,Date F,Est EPS diff,Est EPS diff percentage,Price,Price Return lag2,t+1 - t,t - t-1,t+1 - t-1,Price Return lag3,Price Return lag4,vol,Symbol,Target Industry Sector,Return Used
2011:Q2,4/26/2011,16:01,1.3826,1.38,1.303,2011-04-26,0.077,0.0590943975441,84.89,1.88274547188,0.718576981977,1.15586272641,1.88274547188,1.95424213537,2.40705433746,0.74364731171,BDX US,Health Care,0.718576981977
2011:Q1,2/7/2011,16:04,1.35,1.35,1.278,2011-02-07,0.072,0.056338028169,85.64,-4.10650887574,-5.38299859879,1.34911242604,-4.10650887574,-3.69230769231,-3.90532544379,0.851387988604,BDX US,Health Care,-5.38299859879
2010:Q4,11/3/2010,17:25,1.229,1.24,1.243,2010-11-03,-0.003,-0.00241351568785,75.54,3.80737596179,3.5875033095,0.21225789334,3.80737596179,2.8654815601,2.89201379676,0.570745839763,BDX US,Health Care,3.5875033095
2010:Q3,7/29/2010,5:15,1.29,1.29,1.244,2010-07-29,0.046,0.0369774919614,67.54,0.687838431143,1.86556114895,-1.15615395873,0.687838431143,3.02941606908,3.1172252305,1.36862362245,BDX US,Health Care,-1.15615395873
2010:Q2,4/29/2010,6:00,1.24,1.27,1.233,2010-04-29,0.037,0.0300081103001,76.6,-0.430247718383,-0.300261096606,-0.13037809648,-0.430247718383,-0.625814863103,-1.64276401565,1.1030189281,BDX US,Health Care,-0.13037809648
2010:Q1,1/28/2010,6:00,1.3201,1.3,1.205,2010-01-28,0.095,0.0788381742739,76.48,-0.828947368421,-1.45135983264,0.631578947368,-0.828947368421,-0.381578947368,1.34210526316,0.91948307491,BDX US,Health Care,0.631578947368
2018:Q3,11/16/2017,7:00,0.7767,0.78,0.78,2017-11-16,0.0,0.0,55.25,-2.56544502618,1.04977375566,-3.57766143106,-2.56544502618,-1.65794066318,-2.16404886562,1.76429949128,BBY US,Consumer Discretionary,-3.57766143106
2018:Q2,8/29/2017,7:00,0.6742,0.69,0.629,2017-08-29,0.061,0.0969793322734,55.02,-13.2543620938,-1.50854234824,-11.9257243477,-13.2543620938,-13.142308308,-12.7901392668,4.18909179171,BBY US,Consumer Discretionary,-11.9257243477
2018:Q1,5/25/2017,7:00,0.6103,0.6,0.404,2017-05-25,0.196,0.485148514851,61.25,16.9575565252,-3.72244897959,21.4795715986,16.9575565252,17.572391908,17.7905593019,7.02695030432,BBY US,Consumer Discretionary,21.4795715986
2017:Q4,3/1/2017,7:00,1.9519,1.95,1.667,2017-03-01,0.283,0.169766046791,42.14,1.63154316791,6.43094447081,-4.50940403354,1.63154316791,1.17833673238,-0.543847722638,2.58964867718,BBY US,Consumer Discretionary,-4.50940403354
2017:Q3,11/17/2016,7:00,0.6188,0.62,0.471,2016-11-17,0.149,0.316348195329,45.99,10.7292954265,-2.60926288324,13.69592089,10.7292954265,12.8553770087,15.2039555006,4.85976899382,BBY US,Consumer Discretionary,13.69592089
2017:Q2,8/23/2016,7:00,0.5693,0.57,0.428,2016-08-23,0.142,0.331775700935,39.23,20.4268292683,0.688248789192,19.6036585366,20.4268292683,20.4573170732,20.3658536585,6.46047687435,BBY US,Consumer Discretionary,19.6036585366
2017:Q1,5/24/2016,7:00,0.439,0.44,0.347,2016-05-24,0.093,0.268011527378,30.55,-2.81818181818,4.97545008183,-7.42424242424,-2.81818181818,-3.18181818182,-2.93939393939,3.45443189714,BBY US,Consumer Discretionary,-7.42424242424
2016:Q4,2/25/2016,7:00,1.5273,1.53,1.393,2016-02-25,0.137,0.0983488872936,32.24,3.11407689863,0.651364764268,2.44677470607,3.11407689863,2.92341912933,4.98887829679,2.32126587068,BBY US,Consumer Discretionary,2.44677470607
2016:Q3,11/19/2015,7:00,0.413,0.41,0.352,2015-11-19,0.058,0.164772727273,30.67,-2.61729971274,-0.521682425823,-2.10660708586,-2.61729971274,-1.75550590488,0.638365783594,2.15506667036,BBY US,Consumer Discretionary,-2.10660708586
2016:Q2,8/25/2015,7:00,0.4566,0.49,0.342,2015-08-25,0.148,0.432748538012,32.95,20.430474889,6.98027314112,12.5725999317,20.430474889,22.309531944,22.8903313973,4.66953670242,BBY US,Consumer Discretionary,12.5725999317
2016:Q1,5/21/2015,7:00,0.1829,0.37,0.293,2015-05-21,0.077,0.262798634812,35.11,1.62818235642,-2.2215892908,3.93724097099,1.62818235642,0.355239786856,1.71699230314,2.34369588032,BBY US,Consumer Discretionary,3.93724097099
2015:Q4,3/3/2015,7:00,1.4756,1.48,1.352,2015-03-03,0.128,0.094674556213,39.18,3.00284752783,1.55691679428,1.42376391406,3.00284752783,2.58866166192,2.79575459487,1.26111978247,BBY US,Consumer Discretionary,1.42376391406
2015:Q3,11/20/2014,7:00,0.3389,0.32,0.253,2014-11-20,0.067,0.264822134387,38.02,7.00619020822,0.026301946344,6.97805289814,7.00619020822,9.45413618458,8.075407991,2.38018225276,BBY US,Consumer Discretionary,6.97805289814
2015:Q2,8/26/2014,7:00,0.4208,0.44,0.31,2014-08-26,0.13,0.41935483871,29.8,-0.937793060331,6.34228187919,-6.84588934042,-0.937793060331,0.781494216943,-0.312597686777,2.84178559943,BBY US,Consumer Discretionary,-6.84588934042
2015:Q1,5/22/2014,7:00,1.35,0.33,0.194,2014-05-22,0.136,0.701030927835,26.22,6.5483234714,3.01296720061,3.43195266272,6.5483234714,6.78500986193,6.27218934911,2.69325818989,BBY US,Consumer Discretionary,3.43195266272
2014:Q4,2/27/2014,7:00,1.2319,1.24,1.007,2014-02-27,0.233,0.231380337637,25.57,3.13710302091,4.14548298788,-0.968241673122,3.13710302091,1.27807900852,-0.0774593338497,1.13704945075,BBY US,Consumer Discretionary,-0.968241673122
2014:Q3,11/19/2013,7:00,0.1813,0.18,0.121,2013-11-19,0.059,0.487603305785,38.78,-11.1340679522,-0.180505415162,-10.9733700643,-11.1340679522,-10.3076216713,-9.6189164371,4.4484609885,BBY US,Consumer Discretionary,-10.9733700643
2014:Q2,8/20/2013,7:00,0.3287,0.32,0.12,2013-08-20,0.2,1.66666666667,34.8,9.82753010088,-3.01724137931,13.2443865929,9.82753010088,14.5460462089,14.1555483241,4.66105992983,BBY US,Consumer Discretionary,13.2443865929
2014:Q1,5/21/2013,7:00,0.2967,0.32,0.244,2013-05-21,0.076,0.311475409836,25.64,-4.32674375233,0.0390015600624,-4.36404326744,-4.32674375233,-1.93957478553,-2.90936217829,2.93286012452,BBY US,Consumer Discretionary,-4.36404326744
2013:Q4,3/1/2013,8:00,1.4759,1.64,1.551,2013-03-01,0.089,0.0573823339781,17.16,8.28762949421,3.55477855478,4.57038391225,8.28762949421,12.1267519805,14.2595978062,3.20397735035,BBY US,Consumer Discretionary,4.57038391225
2013:Q3,11/20/2012,8:00,0.0089,0.03,0.118,2012-11-20,-0.088,-0.745762711864,11.96,-15.8545454545,-3.26086956522,-13.0181818182,-15.8545454545,-14.9090909091,-9.23636363636,5.34394968646,BBY US,Consumer Discretionary,-13.0181818182
2013:Q2,8/21/2012,8:00,0.3191,0.2,0.313,2012-08-21,-0.113,-0.361022364217,17.91,-2.42290748899,-1.06085985483,-1.37665198238,-2.42290748899,-0.825991189427,-4.68061674009,4.00733102064,BBY US,Consumer Discretionary,-1.37665198238
2013:Q1,5/22/2012,7:31,0.7809,0.72,0.593,2012-05-22,0.127,0.214165261383,18.46,2.2014309301,0.595882990249,1.59603742433,2.2014309301,3.57732526142,5.50357732526,1.75158342125,BBY US,Consumer Discretionary,1.59603742433
2012:Q4,3/29/2012,8:01,-1.1703,2.47,2.153,2012-03-29,0.317,0.147236414306,24.77,-11.0443275733,-4.400484457,-6.94966190834,-11.0443275733,-11.1945905334,-11.5326821938,2.88495617913,BBY US,Consumer Discretionary,-6.94966190834
2012:Q3,12/13/2011,8:00,0.5773,0.47,0.509,2011-12-13,-0.039,-0.0766208251473,23.73,-16.8151050944,-1.601348504,-15.4613466334,-16.8151050944,-16.7794798717,-17.3851086569,5.2748447321,BBY US,Consumer Discretionary,-15.4613466334
2012:Q2,9/13/2011,8:00,0.4734,0.47,0.525,2011-09-13,-0.055,-0.104761904762,23.35,-3.80608974359,2.82655246253,-6.45032051282,-3.80608974359,2.88461538462,1.88301282051,3.37151561665,BBY US,Consumer Discretionary,-6.45032051282
2012:Q1,6/14/2011,8:00,0.3533,0.35,0.332,2011-06-14,0.018,0.0542168674699,30.13,5.51700208189,0.929306339197,4.54545454545,5.51700208189,4.12907702984,7.59888965996,2.35035940443,BBY US,Consumer Discretionary,4.54545454545
2011:Q4,3/24/2011,8:00,2.3678,1.98,1.844,2011-03-24,0.136,0.0737527114967,30.13,-8.25745682889,-3.02024560239,-5.40031397174,-8.25745682889,-7.84929356358,-8.69701726845,2.29050579386,BBY US,Consumer Discretionary,-5.40031397174
2011:Q3,12/14/2010,8:00,0.54,0.54,0.602,2010-12-14,-0.062,-0.102990033223,35.52,-17.2661870504,-2.87162162162,-14.8201438849,-17.2661870504,-17.0263788969,-17.8177458034,4.79924791006,BBY US,Consumer Discretionary,-14.8201438849
2011:Q2,9/14/2010,8:00,0.5893,0.6,0.438,2010-09-14,0.162,0.369863013699,36.73,6.08946608947,0.0816771031854,6.00288600289,6.08946608947,6.55122655123,7.22222222222,2.37800441357,BBY US,Consumer Discretionary,6.00288600289
2011:Q1,6/15/2010,8:00,0.36,0.36,0.501,2010-06-15,-0.141,-0.281437125749,38.56,-6.99147381242,-0.985477178423,-6.06577344702,-6.99147381242,-7.86845310597,-7.84409257004,2.88625698297,BBY US,Consumer Discretionary,-6.06577344702
2010:Q4,3/25/2010,8:00,1.82,1.82,1.795,2010-03-25,0.025,0.0139275766017,42.66,4.80815930063,1.17205813408,3.59397765906,4.80815930063,4.41962117533,3.49684312773,1.36817915887,BBY US,Consumer Discretionary,3.59397765906
2017:Q3,10/24/2017,6:59,5.9157,6.31,5.731,2017-10-24,0.579,0.101029488745,315.73,-4.23375437529,-0.345231685301,-3.90199360828,-4.23375437529,-6.36432810835,-6.33389134074,1.87027186836,BIIB US,Health Care,-3.90199360828
2017:Q2,7/25/2017,6:30,4.6417,5.04,4.402,2017-07-25,0.638,0.144934120854,282.96,3.83210396909,4.47059655075,-0.611169652266,3.83210396909,1.14155251142,0.962416578855,0.632271029516,BIIB US,Health Care,-0.611169652266
2017:Q1,4/25/2017,6:59,3.559,5.2,4.972,2017-04-25,0.228,0.0458567980692,286.89,1.12692335476,-2.40858865767,3.62276963086,1.12692335476,-0.104746081052,-2.0407426136,1.25822421122,BIIB US,Health Care,3.62276963086
2016:Q4,1/26/2017,6:30,4.7015,5.04,4.962,2017-01-26,0.078,0.0157194679565,278.89,1.81891377544,-0.243823729786,2.06777924169,1.81891377544,1.03205972771,1.46391450739,1.04252928895,BIIB US,Health Care,2.06777924169
2016:Q3,10/26/2016,6:59,4.8486,5.19,4.967,2016-10-26,0.223,0.0448963156835,296.46,1.70979020979,-1.87883694259,3.65734265734,1.70979020979,-0.825174825175,-2.03496503497,1.86171410828,BIIB US,Health Care,3.65734265734
2016:Q2,7/21/2016,7:00,4.9041,5.21,4.685,2016-07-21,0.525,0.112059765208,282.45,9.66807667391,1.88705965658,7.6369040814,9.66807667391,9.50421096757,9.38607522579,2.45235020821,BIIB US,Health Care,7.6369040814
2016:Q1,4/21/2016,7:15,4.4692,4.79,4.458,2016-04-21,0.332,0.0744728577838,279.6,6.32216330061,1.1087267525,5.15626762947,6.32216330061,7.13076836286,5.94606792283,2.15099344551,BIIB US,Health Care,5.15626762947
2015:Q4,1/27/2016,7:15,4.1954,4.5,4.008,2016-01-27,0.492,0.122754491018,273.26,2.34347943202,-2.67144843739,5.15257628814,2.34347943202,5.07561473044,5.22568976796,3.29195114706,BIIB US,Health Care,5.15257628814
2015:Q3,10/21/2015,7:30,4.1476,4.48,3.766,2015-10-21,0.714,0.189591078067,276.34,4.14581844174,0.177317796917,3.96147624243,4.14581844174,4.20601181295,3.30687333057,2.85880901833,BIIB US,Health Care,3.96147624243
2015:Q2,7/24/2015,6:50,3.9234,4.22,4.101,2015-07-24,0.119,0.0290173128505,300.03,-19.639007921,3.13302003133,-22.0802493183,-19.639007921,-16.912089339,-18.6235553824,7.189270069,BIIB US,Health Care,-22.0802493183
2015:Q1,4/24/2015,7:00,3.5203,3.82,3.87,2015-04-24,-0.05,-0.0129198966408,401.71,-9.53100306777,-3.09676134525,-6.63986241517,-9.53100306777,-12.9218183508,-10.8069164265,2.41883074268,BIIB US,Health Care,-6.63986241517
2014:Q4,1/29/2015,16:01,3.7549,4.09,3.775,2015-01-29,0.315,0.0834437086093,353.25,10.8149666838,10.1656050955,0.589441312148,10.8149666838,11.0541602597,12.1618543197,2.19310191886,BIIB US,Health Care,10.1656050955
2014:Q3,10/22/2014,7:00,3.4183,3.8,3.488,2014-10-22,0.312,0.0894495412844,309.07,-3.2775346574,2.26162358042,-5.4166539156,-3.2775346574,-1.56073078924,-2.0779141292,2.99960221704,BIIB US,Health Care,-5.4166539156
2014:Q2,7/23/2014,6:45,2.9732,3.49,2.839,2014-07-23,0.651,0.229306093695,337.6,10.9065762176,-0.239928909953,11.173313136,10.9065762176,10.4653077354,10.7748542826,3.95707147266,BIIB US,Health Care,11.173313136
2014:Q1,4/23/2014,7:00,1.9988,2.47,2.555,2014-04-23,-0.085,-0.0332681017613,306.75,-3.70999346832,-3.8826405868,0.179621162639,-3.70999346832,-6.65904637492,-7.53755715219,3.15482616283,BIIB US,Health Care,0.179621162639
2013:Q4,1/29/2014,6:30,1.9714,2.34,2.277,2014-01-29,0.063,0.0276679841897,305.46,4.13217732701,4.19694886401,-0.0621626042859,4.13217732701,2.28692949452,-1.72092262392,2.26132407579,BIIB US,Health Care,-0.0621626042859
2013:Q3,10/28/2013,7:15,2.0201,2.35,2.088,2013-10-28,0.262,0.125478927203,254.43,0.844366923016,-0.0157214164996,0.860223578847,0.844366923016,-1.31213827004,-3.19908031396,1.51350662231,BIIB US,Health Care,0.860223578847
2013:Q2,7/25/2013,7:00,2.033,2.3,1.936,2013-07-25,0.364,0.188016528926,227.48,-1.49154935793,-1.86829611394,0.383919509289,-1.49154935793,-4.69970433785,-4.27165614933,1.93057271012,BIIB US,Health Care,0.383919509289
2013:Q1,4/25/2013,6:30,1.7724,1.97,1.614,2013-04-25,0.356,0.220570012392,216.0,3.59394703657,-1.11574074074,4.76282859637,3.59394703657,8.45377825201,6.18391696576,3.41456776112,BIIB US,Health Care,4.76282859637
2012:Q4,1/28/2013,6:30,1.216,1.4,1.459,2013-01-28,-0.059,-0.0404386566141,149.99,5.2804377565,2.62017467831,2.59233926129,5.2804377565,6.07387140903,6.75786593707,1.09497034633,BIIB US,Health Care,2.59233926129
2012:Q3,10/25/2012,7:15,1.6481,1.91,1.593,2012-10-25,0.317,0.198995605775,144.43,0.61241728847,-1.038565395,1.66830916514,0.61241728847,-2.70871462762,-2.13290159088,1.85237877208,BIIB US,Health Care,1.66830916514
2012:Q2,7/24/2012,Bef-mkt,1.6507,1.82,1.563,2012-07-24,0.257,0.164427383237,139.48,3.03095597213,2.84628620591,0.179559003088,3.03095597213,6.11937082525,7.3547367665,1.04462253249,BIIB US,Health Care,0.179559003088
2012:Q1,5/1/2012,7:00,1.2278,1.4,1.481,2012-05-01,-0.081,-0.0546927751519,131.83,0.858144914559,2.52598042934,-1.62674427282,0.858144914559,0.186553242295,-2.26848742631,1.30134700717,BIIB US,Health Care,-1.62674427282
2011:Q4,1/31/2012,7:00,1.3296,1.51,1.489,2012-01-31,0.021,0.0141034251175,117.95,4.0144107051,2.80627384485,1.17515868931,4.0144107051,4.0144107051,4.54623434551,1.06346510549,BIIB US,Health Care,1.17515868931
2011:Q3,10/28/2011,7:00,1.445,1.61,1.53,2011-10-28,0.08,0.0522875816993,118.72,-1.17207406149,-1.98787061995,0.832342449465,-1.17207406149,-3.21046373365,-3.66060811959,3.77152676144,BIIB US,Health Care,0.832342449465
2011:Q2,7/26/2011,7:15,1.2007,1.36,1.373,2011-07-26,-0.013,-0.0094683175528,105.0,-2.09635541879,-3.0380952381,0.971247235311,-2.09635541879,-1.76940090393,-2.03865756323,1.78929275229,BIIB US,Health Care,0.971247235311
2011:Q1,4/21/2011,6:15,1.2146,1.43,1.411,2011-04-21,0.019,0.0134656272147,99.7,15.8368949983,0.581745235707,15.1669169458,15.8368949983,17.5926995495,14.9243386855,4.76096823496,BIIB US,Health Care,15.1669169458
2010:Q4,2/1/2011,7:15,1.2347,1.42,1.225,2011-02-01,0.195,0.159183673469,65.49,1.03864365358,1.00778744847,0.0305483427524,1.03864365358,0.168015885138,0.702611883305,1.98055187732,BIIB US,Health Care,0.0305483427524
2010:Q3,10/26/2010,7:30,1.7474,1.35,1.216,2010-10-26,0.134,0.110197368421,59.99,4.30717863105,4.15069178196,0.150250417362,4.30717863105,6.59432387312,4.69115191987,0.861436698684,BIIB US,Health Care,0.150250417362
2010:Q2,7/20/2010,7:15,1.1132,1.31,1.116,2010-07-20,0.194,0.173835125448,54.02,3.36592704024,1.75860792299,1.5795411809,3.36592704024,5.62241444152,0.545317788642,1.70166976648,BIIB US,Health Care,1.5795411809
2010:Q1,4/20/2010,7:15,0.9426,1.08,1.123,2010-04-20,-0.043,-0.0382902938557,53.91,-3.77806169009,-2.20738267483,-1.60613250593,-3.77806169009,-5.03741558679,-4.01533126483,1.16007388903,BIIB US,Health Care,-1.60613250593
2009:Q4,2/9/2010,7:15,1.0413,1.2,1.044,2010-02-09,0.156,0.149425287356,54.09,2.93338380015,0.554631170272,2.3656320969,2.93338380015,5.39364118092,4.48523845572,1.54361929935,BIIB US,Health Care,2.3656320969
2017:Q3,10/11/2017,6:15,5.7516,5.92,5.569,2017-10-11,0.351,0.0630274735141,473.93,3.24389353155,1.40527082059,1.81314313949,3.24389353155,2.14827386195,2.67889750585,0.799815863216,BLK US,Financials,1.81314313949
2017:Q2,7/17/2017,6:30,5.0957,5.24,5.382,2017-07-17,-0.142,-0.0263842437755,424.63,-2.61440890633,0.529873065963,-3.12770908427,-2.61440890633,-2.71022493954,-2.52315554136,1.42842936403,BLK US,Financials,-3.12770908427
2017:Q1,4/19/2017,6:30,5.0471,4.8897,4.889,2017-04-19,0.000700000000001,0.000143178564124,377.1,-0.526576470895,1.19066560594,-1.69703605224,-0.526576470895,-1.44678188785,0.792471520555,0.846491957094,BLK US,Financials,-1.69703605224
2016:Q4,1/13/2017,6:30,5.1125,5.14,5.022,2017-01-13,0.118,0.0234966148945,379.35,-0.922572629464,-1.19942006063,0.280208305797,-0.922572629464,-0.0766607629068,-0.248486610801,0.783476549428,BLK US,Financials,0.280208305797
2016:Q3,10/18/2016,6:30,5.0125,5.14,4.987,2016-10-18,0.153,0.0306797673952,356.59,-0.530174844896,-1.08528001346,0.56119571348,-0.530174844896,-1.53130287648,-2.5521714608,0.921882964828,BLK US,Financials,0.56119571348
2016:Q2,7/14/2016,6:30,4.7,4.78,4.776,2016-07-14,0.004,0.000837520938024,355.19,-0.181818181818,0.467355499873,-0.646153846154,-0.181818181818,0.0783216783217,-0.257342657343,1.51016587568,BLK US,Financials,-0.646153846154
2016:Q1,4/14/2016,6:30,4.2503,4.25,4.3,2016-04-14,-0.05,-0.0116279069767,354.91,2.71325619455,0.797385252599,1.90071492147,2.71325619455,2.78790662953,4.70010623331,1.62829317565,BLK US,Financials,1.90071492147
2015:Q4,1/15/2016,5:40,4.5345,4.75,4.802,2016-01-15,-0.052,-0.0108288213244,296.58,-5.16129032258,-0.86991705442,-4.32903225806,-5.16129032258,-5.8064516129,-6.48387096774,2.27033064408,BLK US,Financials,-4.32903225806
2015:Q3,10/14/2015,6:30,5.0445,5.0,4.531,2015-10-14,0.469,0.103509159126,322.47,3.33523736989,0.979936118088,2.33244478294,3.33523736989,4.98540238639,4.04925107895,1.6406566295,BLK US,Financials,2.33244478294
2015:Q2,7/15/2015,5:45,4.9754,4.96,4.791,2015-07-15,0.169,0.0352744729702,346.49,3.36999970823,2.24826113308,1.09707349809,3.36999970823,3.44586117352,3.02570536574,1.1485128333,BLK US,Financials,1.09707349809
2015:Q1,4/16/2015,5:45,4.6459,4.89,4.519,2015-04-16,0.371,0.0820978092498,372.18,-2.9894334413,-1.82169917782,-1.18940158233,-2.9894334413,-1.84516540116,-2.42659162109,0.707306494678,BLK US,Financials,-1.18940158233
2014:Q4,1/15/2015,6:30,4.8246,4.82,4.679,2015-01-15,0.141,0.0301346441547,342.45,0.671005061461,1.64111549131,-0.954446854664,0.671005061461,0.24295010846,1.08459869848,1.35289035114,BLK US,Financials,-0.954446854664
2014:Q3,10/15/2014,6:15,5.2119,5.21,4.661,2014-10-15,0.549,0.117785882858,310.37,1.2877355415,0.103102748333,1.18341266219,1.2877355415,2.91452044076,2.08319749625,1.70126143636,BLK US,Financials,1.18341266219
2014:Q2,7/16/2014,6:30,4.8894,4.89,4.468,2014-07-16,0.422,0.0944494180842,325.17,-1.83789460678,-2.26958206477,0.441712485328,-1.83789460678,-0.889602767653,-1.58151603138,0.959861310527,BLK US,Financials,0.441712485328
2014:Q1,4/17/2014,6:30,4.1476,4.43,4.112,2014-04-17,0.318,0.0773346303502,308.38,-1.37675318394,-0.81068811207,-0.570691600838,-1.37675318394,-0.606158310495,-0.822182814767,2.10137227012,BLK US,Financials,-0.570691600838
2013:Q4,1/16/2014,5:30,4.8658,4.92,4.333,2014-01-16,0.587,0.135471959381,317.78,1.26938449241,-0.33356410095,1.60831334932,1.26938449241,1.92486011191,3.56195043965,1.20378075018,BLK US,Financials,1.60831334932
2013:Q3,10/16/2013,6:30,3.8755,3.8761,3.885,2013-10-16,-0.0089,-0.00229086229086,290.47,5.7533567152,2.76792784109,2.9050200163,5.7533567152,6.86930952634,6.8267970383,1.8165477655,BLK US,Financials,2.9050200163
2013:Q2,7/18/2013,6:30,3.6974,4.15,3.812,2013-07-18,0.338,0.088667366212,278.91,3.09596386206,0.648954859991,2.43123140769,3.09596386206,5.03507290022,4.64945462558,1.11422968635,BLK US,Financials,2.43123140769
2013:Q1,4/16/2013,6:30,3.4178,3.65,3.574,2013-04-16,0.076,0.0212646894236,257.22,-1.11478767825,-2.40650027214,1.32356416923,-1.11478767825,-3.37193728827,-1.45749625778,2.29137882706,BLK US,Financials,1.32356416923
2012:Q4,1/17/2013,6:30,3.7645,3.96,3.731,2013-01-17,0.229,0.0613776467435,232.0,5.26007919366,0.831896551724,4.39164866811,5.26007919366,6.62347012239,6.1870050396,1.6480217268,BLK US,Financials,4.39164866811
2012:Q3,10/17/2012,6:30,3.4676,3.4768,3.316,2012-10-17,0.1608,0.048492159228,189.13,0.0157919671527,0.460001057474,-0.442175080276,0.0157919671527,-0.542190872243,-0.368479233563,1.18897425478,BLK US,Financials,-0.442175080276
2012:Q2,7/18/2012,6:30,3.1276,3.1,3.008,2012-07-18,0.092,0.030585106383,175.05,-0.0170309395402,0.611253927449,-0.624467783139,-0.0170309395402,-1.61226227647,-5.27959125745,1.05786230155,BLK US,Financials,-0.624467783139
2012:Q1,4/18/2012,6:30,2.8885,3.16,3.036,2012-04-18,0.124,0.0408432147563,196.01,-5.55472969625,-2.76006326208,-2.873990387,-5.55472969625,-5.65383281304,-7.36831673356,1.711740457,BLK US,Financials,-2.873990387
2011:Q4,1/19/2012,6:30,3.0665,3.06,2.979,2012-01-19,0.081,0.0271903323263,187.54,-2.6517571885,-2.51679641676,-0.13844515442,-2.6517571885,-1.19275825346,0.649627263046,0.851951116065,BLK US,Financials,-0.13844515442
2011:Q3,10/19/2011,6:30,3.0339,2.83,2.656,2011-10-19,0.174,0.0655120481928,148.92,-2.64875239923,2.17566478646,-4.7216890595,-2.64875239923,-1.26679462572,0.754958413308,3.15891458053,BLK US,Financials,-4.7216890595
2011:Q2,7/20/2011,6:30,2.9335,3.0,2.889,2011-07-20,0.111,0.0384215991693,184.5,2.19391365888,1.74525745257,0.440960313572,2.19391365888,2.30279274865,1.25755348685,2.07313011882,BLK US,Financials,0.440960313572
2011:Q1,4/21/2011,6:30,2.7647,2.96,2.763,2011-04-21,0.197,0.0712993123417,198.88,1.76027255833,-0.879927594529,2.66363824076,1.76027255833,2.68944868883,3.19017138138,1.1600808156,BLK US,Financials,2.66363824076
2010:Q4,1/25/2011,6:30,3.2089,3.4629,2.887,2011-01-25,0.5759,0.199480429512,198.01,3.29579502015,0.984798747538,2.28845955161,3.29579502015,4.21014567621,0.361607604091,1.4405433192,BLK US,Financials,2.28845955161
2010:Q3,10/20/2010,7:00,2.4221,2.75,2.463,2010-10-20,0.287,0.11652456354,169.51,-4.79299089504,-1.91729101528,-2.93191318788,-4.79299089504,-4.04855981217,-3.57326919773,1.46565441854,BLK US,Financials,-2.93191318788
2010:Q2,7/21/2010,7:00,2.3058,2.37,2.325,2010-07-21,0.045,0.0193548387097,143.33,1.23861810391,5.49780227447,-4.03722549545,1.23861810391,3.43465452598,6.88939475094,2.13782936328,BLK US,Financials,-4.03722549545
2010:Q1,4/26/2010,7:00,2.1073,2.4,2.436,2010-04-26,-0.036,-0.0147783251232,192.95,-12.0936404132,-3.86110391293,-8.56316936783,-12.0936404132,-12.595962468,-9.776324519,3.3837698101,BLK US,Financials,-8.56316936783
2009:Q4,1/27/2010,6:00,2.2314,2.39,2.075,2010-01-27,0.315,0.151807228916,226.77,-2.25624137778,-3.14415487057,0.916737127854,-2.25624137778,-4.84624627297,-3.62244670909,1.40197669595,BLK US,Financials,0.916737127854
2018:Q2,12/6/2017,8:15,-0.71,-0.7094,-0.721,2017-12-06,0.0116,0.0160887656033,28.99,4.18410041841,-5.5191445326,10.2700646634,4.18410041841,3.53746671738,4.60251046025,3.28942163326,HRB US,Financials,10.2700646634
2018:Q1,8/29/2017,16:15,-0.62,-0.62,-0.622,2017-08-29,0.002,0.0032154340836,29.23,-9.45626477541,-8.27916524119,-1.28335021952,-9.45626477541,-9.6926713948,-9.59135427221,1.39960678614,HRB US,Financials,-8.27916524119
2017:Q4,6/13/2017,16:16,3.762,3.76,3.531,2017-06-13,0.229,0.0648541489663,26.99,10.17397882,7.92886254168,2.08018154312,10.17397882,13.502269289,13.1618759455,1.32050419612,HRB US,Financials,7.92886254168
2017:Q3,3/7/2017,16:16,-0.4889,-0.49,-0.525,2017-03-07,0.035,0.0666666666667,20.84,14.1630901288,14.8752399232,-0.619933237959,14.1630901288,11.3495469719,13.1616595136,1.049262923,HRB US,Financials,14.8752399232
2017:Q2,12/7/2016,16:24,-0.6683,-0.67,-0.675,2016-12-07,0.005,0.00740740740741,23.34,0.440722785368,-2.35646958012,2.86469810489,0.440722785368,1.14587924196,3.30542089026,3.54259306268,HRB US,Financials,-2.35646958012
2017:Q1,8/30/2016,16:20,-0.5523,-0.55,-0.531,2016-08-30,-0.019,-0.0357815442561,24.2,-11.7718940937,-10.4958677686,-1.42566191446,-11.7718940937,-12.1384928717,-11.8126272912,1.10626530427,HRB US,Financials,-10.4958677686
2016:Q4,6/9/2016,16:20,3.1654,3.16,3.157,2016-06-09,0.003,0.000950269242952,21.54,15.3260352213,12.4883936862,2.52260828177,15.3260352213,13.0414088529,13.2317943836,1.38043430801,HRB US,Financials,12.4883936862
2016:Q3,3/3/2016,16:20,-0.3396,-0.34,-0.238,2016-03-03,-0.102,-0.428571428571,32.9,-14.820497085,-15.623100304,0.951212028229,-14.820497085,-13.7465480209,-14.4522859773,0.984948033313,HRB US,Financials,-15.623100304
2016:Q2,12/7/2015,16:20,-0.4911,-0.51,-0.482,2015-12-07,-0.028,-0.0580912863071,36.89,-7.4952817471,-6.99376524803,-0.539228902669,-7.4952817471,-11.9439201941,-10.5688864923,0.920206497884,HRB US,Financials,-6.99376524803
